time,Input,N1_n,N1_h,N1_m,N1_v,N1_i,N1_dv,N1_refact
2331.20,0.9999999999999999,0.4384,0.2741,0.1189,-53.0667,-4.1500,-0.8103,5.0000
2331.60,0.9999999999999999,0.4378,0.2745,0.1206,-53.7981,-4.1500,-0.7314,5.0000
2332.00,0.9999999999999999,0.4372,0.2751,0.1208,-54.4646,-4.1500,-0.6665,5.0000
2332.40,0.9999999999999999,0.4365,0.2757,0.1199,-55.0789,-4.1500,-0.6143,5.0000
2332.80,0.9999999999999999,0.4358,0.2765,0.1180,-55.6518,-4.1500,-0.5729,0.0000
2333.20,0.9999999999999999,0.4350,0.2773,0.1153,-52.1919,-4.1500,3.4599,5.0000
2333.60,0.9999999999999999,0.4346,0.2776,0.1188,-52.9680,-4.1500,-0.7762,5.0000
2334.00,0.9999999999999999,0.4340,0.2780,0.1206,-53.6685,-4.1500,-0.7005,5.0000
2334.40,0.9999999999999999,0.4335,0.2785,0.1211,-54.3067,-4.1500,-0.6382,5.0000
2334.80,0.9999999999999999,0.4328,0.2792,0.1204,-54.8948,-4.1500,-0.5881,5.0000
2335.20,0.9999999999999999,0.4321,0.2799,0.1187,-55.4433,-4.1500,-0.5484,0.0000
2335.60,0.9999999999999999,0.4314,0.2807,0.1163,-51.9605,-4.1500,3.4828,5.0000
2336.00,0.9999999999999999,0.4310,0.2809,0.1201,-52.7089,-4.1500,-0.7484,5.0000
2336.40,0.9999999999999999,0.4305,0.2812,0.1222,-53.3829,-4.1500,-0.6740,5.0000
2336.80,0.9999999999999999,0.4300,0.2817,0.1230,-53.9956,-4.1500,-0.6127,5.0000
2337.20,0.9999999999999999,0.4294,0.2822,0.1227,-54.5592,-4.1500,-0.5636,5.0000
2337.60,0.9999999999999999,0.4288,0.2829,0.1213,-55.0841,-4.1500,-0.5249,5.0000
2338.00,0.9999999999999999,0.4281,0.2836,0.1192,-55.5788,-4.1500,-0.4947,0.0000
2338.40,0.9999999999999999,0.4273,0.2844,0.1165,-52.0501,-4.1500,3.5287,5.0000
2338.80,0.9999999999999999,0.4270,0.2846,0.1201,-52.7518,-4.1500,-0.7016,5.0000
2339.20,0.9999999999999999,0.4266,0.2849,0.1222,-53.3842,-4.1500,-0.6324,5.0000
2339.60,0.9999999999999999,0.4261,0.2854,0.1230,-53.9598,-4.1500,-0.5756,5.0000
2340.00,0.9999999999999999,0.4255,0.2859,0.1227,-54.4899,-4.1500,-0.5301,5.0000
2340.40,0.9999999999999999,0.4249,0.2865,0.1215,-54.9843,-4.1500,-0.4944,5.0000
2340.80,0.9999999999999999,0.4242,0.2872,0.1195,-55.4511,-4.1500,-0.4668,0.0000
2341.20,0.9999999999999999,0.4235,0.2880,0.1170,-51.8966,-4.1500,3.5545,5.0000
2341.60,0.9999999999999999,0.4232,0.2881,0.1208,-52.5677,-4.1500,-0.6711,5.0000
2342.00,0.9999999999999999,0.4228,0.2884,0.1231,-53.1713,-4.1500,-0.6036,5.0000
2342.40,0.9999999999999999,0.4224,0.2888,0.1242,-53.7195,-4.1500,-0.5481,5.0000
2342.80,0.9999999999999999,0.4219,0.2893,0.1242,-54.2232,-4.1500,-0.5037,5.0000
2343.20,0.9999999999999999,0.4213,0.2898,0.1233,-54.6922,-4.1500,-0.4690,5.0000
2343.60,0.9999999999999999,0.4207,0.2904,0.1216,-55.1344,-4.1500,-0.4423,5.0000
2344.00,0.9999999999999999,0.4201,0.2911,0.1194,-55.5564,-4.1500,-0.4220,0.0000
2344.40,0.9999999999999999,0.4194,0.2919,0.1167,-51.9629,-4.1500,3.5935,5.0000
2344.80,0.9999999999999999,0.4191,0.2920,0.1205,-52.5927,-4.1500,-0.6298,5.0000
2345.20,0.9999999999999999,0.4188,0.2923,0.1228,-53.1592,-4.1500,-0.5665,5.0000
2345.60,0.9999999999999999,0.4183,0.2926,0.1239,-53.6737,-4.1500,-0.5145,5.0000
2346.00,0.9999999999999999,0.4179,0.2931,0.1240,-54.1466,-4.1500,-0.4729,5.0000
2346.40,0.9999999999999999,0.4174,0.2936,0.1232,-54.5870,-4.1500,-0.4404,5.0000
2346.80,0.9999999999999999,0.4168,0.2942,0.1218,-55.0025,-4.1500,-0.4155,5.0000
2347.20,0.9999999999999999,0.4162,0.2948,0.1198,-55.3992,-4.1500,-0.3967,0.0000
2347.60,0.9999999999999999,0.4156,0.2955,0.1173,-51.7818,-4.1500,3.6174,5.0000
2348.00,0.9999999999999999,0.4153,0.2956,0.1213,-52.3826,-4.1500,-0.6008,5.0000
2348.40,0.9999999999999999,0.4150,0.2958,0.1239,-52.9211,-4.1500,-0.5386,5.0000
2348.80,0.9999999999999999,0.4146,0.2961,0.1253,-53.4084,-4.1500,-0.4872,5.0000
2349.20,0.9999999999999999,0.4142,0.2965,0.1257,-53.8545,-4.1500,-0.4461,5.0000
2349.60,0.9999999999999999,0.4138,0.2970,0.1252,-54.2686,-4.1500,-0.4141,5.0000
2350.00,0.9999999999999999,0.4133,0.2975,0.1241,-54.6582,-4.1500,-0.3896,5.0000
2350.40,0.9999999999999999,0.4127,0.2981,0.1225,-55.0295,-4.1500,-0.3713,5.0000
2350.80,0.9999999999999999,0.4121,0.2987,0.1204,-55.3875,-4.1500,-0.3579,0.0000
2351.20,0.9999999999999999,0.4115,0.2994,0.1178,-51.7356,-4.1500,3.6519,5.0000
2351.60,0.9999999999999999,0.4113,0.2994,0.1218,-52.2992,-4.1500,-0.5636,5.0000
2352.00,0.9999999999999999,0.4111,0.2996,0.1245,-52.8033,-4.1500,-0.5040,5.0000
2352.40,0.9999999999999999,0.4107,0.2999,0.1260,-53.2581,-4.1500,-0.4549,5.0000
2352.80,0.9999999999999999,0.4104,0.3002,0.1266,-53.6736,-4.1500,-0.4155,5.0000
2353.20,0.9999999999999999,0.4100,0.3006,0.1264,-54.0584,-4.1500,-0.3848,5.0000
2353.60,0.9999999999999999,0.4095,0.3011,0.1255,-54.4199,-4.1500,-0.3615,5.0000
2354.00,0.9999999999999999,0.4090,0.3016,0.1241,-54.7641,-4.1500,-0.3442,5.0000
2354.40,0.9999999999999999,0.4085,0.3022,0.1223,-55.0958,-4.1500,-0.3317,5.0000
2354.80,0.9999999999999999,0.4079,0.3028,0.1201,-55.4186,-4.1500,-0.3228,0.0000
2355.20,0.9999999999999999,0.4074,0.3034,0.1175,-51.7353,-4.1500,3.6833,5.0000
2355.60,0.9999999999999999,0.4072,0.3035,0.1216,-52.2639,-4.1500,-0.5285,5.0000
2356.00,0.9999999999999999,0.4070,0.3036,0.1243,-52.7355,-4.1500,-0.4716,5.0000
2356.40,0.9999999999999999,0.4067,0.3039,0.1260,-53.1600,-4.1500,-0.4246,5.0000
2356.80,0.9999999999999999,0.4063,0.3042,0.1267,-53.5468,-4.1500,-0.3868,5.0000
2357.20,0.9999999999999999,0.4060,0.3045,0.1267,-53.9042,-4.1500,-0.3573,5.0000
2357.60,0.9999999999999999,0.4056,0.3049,0.1261,-54.2391,-4.1500,-0.3349,5.0000
2358.00,0.9999999999999999,0.4051,0.3054,0.1250,-54.5574,-4.1500,-0.3183,5.0000
2358.40,0.9999999999999999,0.4046,0.3059,0.1234,-54.8639,-4.1500,-0.3064,5.0000
2358.80,0.9999999999999999,0.4041,0.3065,0.1214,-55.1620,-4.1500,-0.2982,5.0000
2359.20,0.9999999999999999,0.4036,0.3071,0.1192,-55.4546,-4.1500,-0.2926,0.0000
2359.60,0.9999999999999999,0.4031,0.3077,0.1167,-51.7436,-4.1500,3.7110,5.0000
2360.00,0.9999999999999999,0.4029,0.3078,0.1208,-52.2398,-4.1500,-0.4962,5.0000
2360.40,0.9999999999999999,0.4027,0.3079,0.1237,-52.6815,-4.1500,-0.4417,5.0000
2360.80,0.9999999999999999,0.4025,0.3081,0.1255,-53.0780,-4.1500,-0.3965,5.0000
2361.20,0.9999999999999999,0.4022,0.3083,0.1264,-53.4380,-4.1500,-0.3600,5.0000
2361.60,0.9999999999999999,0.4018,0.3086,0.1267,-53.7694,-4.1500,-0.3314,5.0000
2362.00,0.9999999999999999,0.4015,0.3090,0.1263,-54.0790,-4.1500,-0.3096,5.0000
2362.40,0.9999999999999999,0.4011,0.3094,0.1254,-54.3724,-4.1500,-0.2934,5.0000
2362.80,0.9999999999999999,0.4007,0.3099,0.1241,-54.6543,-4.1500,-0.2818,5.0000
2363.20,0.9999999999999999,0.4002,0.3104,0.1225,-54.9281,-4.1500,-0.2738,5.0000
2363.60,0.9999999999999999,0.3997,0.3109,0.1205,-55.1966,-4.1500,-0.2686,0.0000
2364.00,0.9999999999999999,0.3992,0.3115,0.1183,-51.4620,-4.1500,3.7346,5.0000
2364.40,0.9999999999999999,0.3991,0.3115,0.1227,-51.9298,-4.1500,-0.4678,5.0000
2364.80,0.9999999999999999,0.3990,0.3115,0.1259,-52.3425,-4.1500,-0.4127,5.0000
2365.20,0.9999999999999999,0.3988,0.3116,0.1281,-52.7093,-4.1500,-0.3667,5.0000
2365.60,0.9999999999999999,0.3986,0.3118,0.1294,-53.0387,-4.1500,-0.3294,5.0000
2366.00,0.9999999999999999,0.3983,0.3120,0.1300,-53.3388,-4.1500,-0.3001,5.0000
2366.40,0.9999999999999999,0.3980,0.3123,0.1300,-53.6163,-4.1500,-0.2775,5.0000
2366.80,0.9999999999999999,0.3977,0.3126,0.1295,-53.8771,-4.1500,-0.2608,5.0000
2367.20,0.9999999999999999,0.3974,0.3130,0.1287,-54.1259,-4.1500,-0.2488,5.0000
2367.60,0.9999999999999999,0.3970,0.3134,0.1274,-54.3666,-4.1500,-0.2407,5.0000
2368.00,0.9999999999999999,0.3966,0.3138,0.1259,-54.6021,-4.1500,-0.2355,5.0000
2368.40,0.9999999999999999,0.3962,0.3143,0.1241,-54.8348,-4.1500,-0.2327,5.0000
2368.80,0.9999999999999999,0.3958,0.3148,0.1222,-55.0664,-4.1500,-0.2316,5.0000
2369.20,0.9999999999999999,0.3953,0.3154,0.1200,-55.2981,-4.1500,-0.2317,0.0000
2369.60,0.9999999999999999,0.3948,0.3160,0.1177,-51.5308,-4.1500,3.7673,5.0000
2370.00,0.9999999999999999,0.3948,0.3159,0.1220,-51.9628,-4.1500,-0.4320,5.0000
2370.40,0.9999999999999999,0.3947,0.3159,0.1252,-52.3427,-4.1500,-0.3799,5.0000
2370.80,0.9999999999999999,0.3945,0.3160,0.1275,-52.6789,-4.1500,-0.3363,5.0000
2371.20,0.9999999999999999,0.3943,0.3162,0.1289,-52.9797,-4.1500,-0.3008,5.0000
2371.60,0.9999999999999999,0.3941,0.3163,0.1297,-53.2524,-4.1500,-0.2727,5.0000
2372.00,0.9999999999999999,0.3938,0.3166,0.1299,-53.5034,-4.1500,-0.2510,5.0000
2372.40,0.9999999999999999,0.3936,0.3169,0.1296,-53.7382,-4.1500,-0.2348,5.0000
2372.80,0.9999999999999999,0.3933,0.3172,0.1290,-53.9614,-4.1500,-0.2231,5.0000
2373.20,0.9999999999999999,0.3929,0.3175,0.1280,-54.1765,-4.1500,-0.2151,5.0000
2373.60,0.9999999999999999,0.3926,0.3179,0.1268,-54.3866,-4.1500,-0.2100,5.0000
2374.00,0.9999999999999999,0.3922,0.3183,0.1253,-54.5938,-4.1500,-0.2072,5.0000
2374.40,0.9999999999999999,0.3918,0.3188,0.1236,-54.8000,-4.1500,-0.2062,5.0000
2374.80,0.9999999999999999,0.3914,0.3193,0.1217,-55.0064,-4.1500,-0.2064,5.0000
2375.20,0.9999999999999999,0.3910,0.3198,0.1197,-55.2139,-4.1500,-0.2076,0.0000
2375.60,0.9999999999999999,0.3906,0.3204,0.1176,-51.4233,-4.1500,3.7907,5.0000
2376.00,0.9999999999999999,0.3906,0.3202,0.1221,-51.8268,-4.1500,-0.4035,5.0000
2376.40,0.9999999999999999,0.3905,0.3202,0.1256,-52.1788,-4.1500,-0.3520,5.0000
2376.80,0.9999999999999999,0.3904,0.3202,0.1280,-52.4875,-4.1500,-0.3087,5.0000
2377.20,0.9999999999999999,0.3903,0.3203,0.1298,-52.7606,-4.1500,-0.2731,5.0000
2377.60,0.9999999999999999,0.3901,0.3205,0.1308,-53.0053,-4.1500,-0.2447,5.0000
2378.00,0.9999999999999999,0.3899,0.3206,0.1313,-53.2278,-4.1500,-0.2225,5.0000
2378.40,0.9999999999999999,0.3897,0.3208,0.1314,-53.4335,-4.1500,-0.2057,5.0000
2378.80,0.9999999999999999,0.3894,0.3211,0.1311,-53.6269,-4.1500,-0.1934,5.0000
2379.20,0.9999999999999999,0.3892,0.3214,0.1305,-53.8117,-4.1500,-0.1848,5.0000
2379.60,0.9999999999999999,0.3889,0.3217,0.1296,-53.9909,-4.1500,-0.1792,5.0000
2380.00,0.9999999999999999,0.3886,0.3220,0.1285,-54.1668,-4.1500,-0.1759,5.0000
2380.40,0.9999999999999999,0.3883,0.3224,0.1272,-54.3413,-4.1500,-0.1745,5.0000
2380.80,0.9999999999999999,0.3880,0.3228,0.1258,-54.5158,-4.1500,-0.1745,5.0000
2381.20,0.9999999999999999,0.3876,0.3232,0.1242,-54.6914,-4.1500,-0.1756,5.0000
2381.60,0.9999999999999999,0.3872,0.3236,0.1224,-54.8690,-4.1500,-0.1776,5.0000
2382.00,0.9999999999999999,0.3869,0.3241,0.1206,-55.0491,-4.1500,-0.1801,5.0000
2382.40,0.9999999999999999,0.3865,0.3246,0.1187,-55.2320,-4.1500,-0.1829,0.0000
2382.80,0.9999999999999999,0.3861,0.3251,0.1166,-51.4180,-4.1500,3.8140,5.0000
2383.20,0.9999999999999999,0.3861,0.3250,0.1213,-51.7929,-4.1500,-0.3749,5.0000
2383.60,0.9999999999999999,0.3861,0.3249,0.1248,-52.1179,-4.1500,-0.3250,5.0000
2384.00,0.9999999999999999,0.3860,0.3249,0.1275,-52.4004,-4.1500,-0.2826,5.0000
2384.40,0.9999999999999999,0.3859,0.3250,0.1294,-52.6480,-4.1500,-0.2476,5.0000
2384.80,0.9999999999999999,0.3858,0.3250,0.1307,-52.8673,-4.1500,-0.2193,5.0000
2385.20,0.9999999999999999,0.3856,0.3252,0.1315,-53.0642,-4.1500,-0.1970,5.0000
2385.60,0.9999999999999999,0.3854,0.3253,0.1318,-53.2440,-4.1500,-0.1798,5.0000
2386.00,0.9999999999999999,0.3853,0.3255,0.1318,-53.4110,-4.1500,-0.1670,5.0000
2386.40,0.9999999999999999,0.3851,0.3257,0.1315,-53.5688,-4.1500,-0.1578,5.0000
2386.80,0.9999999999999999,0.3848,0.3260,0.1310,-53.7202,-4.1500,-0.1515,5.0000
2387.20,0.9999999999999999,0.3846,0.3262,0.1302,-53.8678,-4.1500,-0.1475,5.0000
2387.60,0.9999999999999999,0.3843,0.3265,0.1292,-54.0133,-4.1500,-0.1455,5.0000
2388.00,0.9999999999999999,0.3841,0.3268,0.1282,-54.1583,-4.1500,-0.1450,5.0000
2388.40,0.9999999999999999,0.3838,0.3272,0.1269,-54.3039,-4.1500,-0.1456,5.0000
2388.80,0.9999999999999999,0.3835,0.3275,0.1256,-54.4511,-4.1500,-0.1472,5.0000
2389.20,0.9999999999999999,0.3832,0.3279,0.1241,-54.6005,-4.1500,-0.1494,5.0000
2389.60,0.9999999999999999,0.3829,0.3283,0.1225,-54.7526,-4.1500,-0.1522,5.0000
2390.00,0.9999999999999999,0.3825,0.3287,0.1209,-54.9079,-4.1500,-0.1552,5.0000
2390.40,0.9999999999999999,0.3822,0.3292,0.1192,-55.0664,-4.1500,-0.1585,5.0000
2390.80,0.9999999999999999,0.3818,0.3297,0.1174,-55.2284,-4.1500,-0.1620,0.0000
2391.20,0.9999999999999999,0.3814,0.3302,0.1155,-51.3938,-4.1500,3.8346,5.0000
2391.60,0.9999999999999999,0.3815,0.3300,0.1203,-51.7423,-4.1500,-0.3485,5.0000
2392.00,0.9999999999999999,0.3815,0.3299,0.1240,-52.0419,-4.1500,-0.2996,5.0000
2392.40,0.9999999999999999,0.3815,0.3298,0.1269,-52.2997,-4.1500,-0.2578,5.0000
2392.80,0.9999999999999999,0.3814,0.3298,0.1290,-52.5226,-4.1500,-0.2229,5.0000
2393.20,0.9999999999999999,0.3814,0.3299,0.1306,-52.7170,-4.1500,-0.1944,5.0000
2393.60,0.9999999999999999,0.3813,0.3299,0.1316,-52.8886,-4.1500,-0.1716,5.0000
2394.00,0.9999999999999999,0.3811,0.3300,0.1323,-53.0424,-4.1500,-0.1538,5.0000
2394.40,0.9999999999999999,0.3810,0.3302,0.1326,-53.1825,-4.1500,-0.1401,5.0000
2394.80,0.9999999999999999,0.3809,0.3303,0.1326,-53.3125,-4.1500,-0.1300,5.0000
2395.20,0.9999999999999999,0.3807,0.3305,0.1324,-53.4352,-4.1500,-0.1227,5.0000
2395.60,0.9999999999999999,0.3805,0.3307,0.1320,-53.5531,-4.1500,-0.1178,5.0000
2396.00,0.9999999999999999,0.3803,0.3309,0.1314,-53.6679,-4.1500,-0.1149,5.0000
2396.40,0.9999999999999999,0.3801,0.3311,0.1307,-53.7813,-4.1500,-0.1134,5.0000
2396.80,0.9999999999999999,0.3799,0.3314,0.1298,-53.8945,-4.1500,-0.1132,5.0000
2397.20,0.9999999999999999,0.3797,0.3316,0.1289,-54.0085,-4.1500,-0.1140,5.0000
2397.60,0.9999999999999999,0.3795,0.3319,0.1278,-54.1239,-4.1500,-0.1155,5.0000
2398.00,0.9999999999999999,0.3792,0.3322,0.1267,-54.2416,-4.1500,-0.1176,5.0000
2398.40,0.9999999999999999,0.3790,0.3325,0.1255,-54.3619,-4.1500,-0.1203,5.0000
2398.80,0.9999999999999999,0.3787,0.3329,0.1242,-54.4851,-4.1500,-0.1232,5.0000
2399.20,0.9999999999999999,0.3784,0.3332,0.1228,-54.6116,-4.1500,-0.1265,5.0000
2399.60,0.9999999999999999,0.3781,0.3336,0.1214,-54.7415,-4.1500,-0.1299,5.0000
2400.00,0.9999999999999999,0.3778,0.3340,0.1199,-54.8749,-4.1500,-0.1334,5.0000
2400.40,0.9999999999999999,0.3775,0.3344,0.1184,-55.0120,-4.1500,-0.1370,5.0000
2400.80,0.9999999999999999,0.3772,0.3349,0.1168,-55.1526,-4.1500,-0.1406,5.0000
2401.20,0.9999999999999999,0.3769,0.3353,0.1151,-55.2968,-4.1500,-0.1442,0.0000
2401.60,0.9999999999999999,0.3765,0.3358,0.1134,-51.4444,-4.1500,3.8524,5.0000
2402.00,0.9999999999999999,0.3766,0.3356,0.1183,-51.7684,-4.1500,-0.3241,5.0000
2402.40,0.9999999999999999,0.3766,0.3355,0.1222,-52.0452,-4.1500,-0.2768,5.0000
2402.80,0.9999999999999999,0.3767,0.3354,0.1252,-52.2812,-4.1500,-0.2360,5.0000
2403.20,0.9999999999999999,0.3766,0.3354,0.1276,-52.4827,-4.1500,-0.2015,5.0000
2403.60,0.9999999999999999,0.3766,0.3354,0.1293,-52.6558,-4.1500,-0.1731,5.0000
2404.00,0.9999999999999999,0.3765,0.3354,0.1306,-52.8058,-4.1500,-0.1500,5.0000
2404.40,0.9999999999999999,0.3765,0.3354,0.1315,-52.9375,-4.1500,-0.1317,5.0000
2404.80,0.9999999999999999,0.3764,0.3355,0.1321,-53.0548,-4.1500,-0.1173,5.0000
2405.20,0.9999999999999999,0.3763,0.3356,0.1324,-53.1612,-4.1500,-0.1063,5.0000
2405.60,0.9999999999999999,0.3762,0.3357,0.1325,-53.2593,-4.1500,-0.0981,5.0000
2406.00,0.9999999999999999,0.3760,0.3359,0.1324,-53.3515,-4.1500,-0.0922,5.0000
2406.40,0.9999999999999999,0.3759,0.3360,0.1321,-53.4397,-4.1500,-0.0882,5.0000
2406.80,0.9999999999999999,0.3758,0.3362,0.1317,-53.5253,-4.1500,-0.0857,5.0000
2407.20,0.9999999999999999,0.3756,0.3364,0.1312,-53.6097,-4.1500,-0.0844,5.0000
2407.60,0.9999999999999999,0.3755,0.3365,0.1306,-53.6938,-4.1500,-0.0841,5.0000
2408.00,0.9999999999999999,0.3753,0.3367,0.1299,-53.7784,-4.1500,-0.0846,5.0000
2408.40,0.9999999999999999,0.3751,0.3370,0.1292,-53.8642,-4.1500,-0.0858,5.0000
2408.80,0.9999999999999999,0.3749,0.3372,0.1284,-53.9517,-4.1500,-0.0875,5.0000
2409.20,0.9999999999999999,0.3747,0.3374,0.1275,-54.0413,-4.1500,-0.0896,5.0000
2409.60,0.9999999999999999,0.3745,0.3377,0.1265,-54.1333,-4.1500,-0.0920,5.0000
2410.00,0.9999999999999999,0.3743,0.3380,0.1255,-54.2281,-4.1500,-0.0948,5.0000
2410.40,0.9999999999999999,0.3741,0.3383,0.1245,-54.3258,-4.1500,-0.0977,5.0000
2410.80,0.9999999999999999,0.3739,0.3386,0.1233,-54.4266,-4.1500,-0.1008,5.0000
2411.20,0.9999999999999999,0.3736,0.3389,0.1222,-54.5307,-4.1500,-0.1041,5.0000
2411.60,0.9999999999999999,0.3734,0.3392,0.1210,-54.6381,-4.1500,-0.1074,5.0000
2412.00,0.9999999999999999,0.3731,0.3396,0.1197,-54.7488,-4.1500,-0.1107,5.0000
2412.40,0.9999999999999999,0.3729,0.3399,0.1184,-54.8629,-4.1500,-0.1141,5.0000
2412.80,0.9999999999999999,0.3726,0.3403,0.1171,-54.9805,-4.1500,-0.1175,5.0000
2413.20,0.9999999999999999,0.3723,0.3407,0.1157,-55.1013,-4.1500,-0.1209,5.0000
2413.60,0.9999999999999999,0.3720,0.3411,0.1142,-55.2255,-4.1500,-0.1242,0.0000
2414.00,0.9999999999999999,0.3717,0.3416,0.1127,-51.3530,-4.1500,3.8726,5.0000
2414.40,0.9999999999999999,0.3718,0.3413,0.1178,-51.6508,-4.1500,-0.2979,5.0000
2414.80,0.9999999999999999,0.3719,0.3411,0.1220,-51.9016,-4.1500,-0.2508,5.0000
2415.20,0.9999999999999999,0.3720,0.3410,0.1253,-52.1113,-4.1500,-0.2097,5.0000
2415.60,0.9999999999999999,0.3720,0.3409,0.1279,-52.2860,-4.1500,-0.1746,5.0000
2416.00,0.9999999999999999,0.3720,0.3408,0.1300,-52.4312,-4.1500,-0.1453,5.0000
2416.40,0.9999999999999999,0.3720,0.3408,0.1316,-52.5523,-4.1500,-0.1211,5.0000
2416.80,0.9999999999999999,0.3720,0.3408,0.1328,-52.6536,-4.1500,-0.1013,5.0000
2417.20,0.9999999999999999,0.3720,0.3408,0.1338,-52.7391,-4.1500,-0.0855,5.0000
2417.60,0.9999999999999999,0.3720,0.3408,0.1344,-52.8120,-4.1500,-0.0729,5.0000
2418.00,0.9999999999999999,0.3719,0.3408,0.1349,-52.8750,-4.1500,-0.0630,5.0000
2418.40,0.9999999999999999,0.3719,0.3408,0.1352,-52.9303,-4.1500,-0.0553,5.0000
2418.80,0.9999999999999999,0.3718,0.3409,0.1354,-52.9798,-4.1500,-0.0495,5.0000
2419.20,0.9999999999999999,0.3718,0.3409,0.1355,-53.0249,-4.1500,-0.0451,5.0000
2419.60,0.9999999999999999,0.3717,0.3410,0.1355,-53.0668,-4.1500,-0.0419,5.0000
2420.00,0.9999999999999999,0.3716,0.3411,0.1354,-53.1065,-4.1500,-0.0397,5.0000
2420.40,0.9999999999999999,0.3716,0.3411,0.1353,-53.1449,-4.1500,-0.0383,5.0000
2420.80,0.9999999999999999,0.3715,0.3412,0.1351,-53.1824,-4.1500,-0.0376,5.0000
2421.20,0.9999999999999999,0.3714,0.3413,0.1348,-53.2197,-4.1500,-0.0373,5.0000
2421.60,0.9999999999999999,0.3713,0.3414,0.1345,-53.2572,-4.1500,-0.0375,5.0000
2422.00,0.9999999999999999,0.3712,0.3415,0.1342,-53.2952,-4.1500,-0.0380,5.0000
2422.40,0.9999999999999999,0.3711,0.3416,0.1339,-53.3341,-4.1500,-0.0389,5.0000
2422.80,0.9999999999999999,0.3710,0.3417,0.1335,-53.3740,-4.1500,-0.0399,5.0000
2423.20,0.9999999999999999,0.3709,0.3418,0.1331,-53.4153,-4.1500,-0.0412,5.0000
2423.60,0.9999999999999999,0.3708,0.3420,0.1326,-53.4580,-4.1500,-0.0427,5.0000
2424.00,0.9999999999999999,0.3707,0.3421,0.1321,-53.5024,-4.1500,-0.0444,5.0000
2424.40,0.9999999999999999,0.3706,0.3422,0.1316,-53.5485,-4.1500,-0.0462,5.0000
2424.80,0.9999999999999999,0.3705,0.3424,0.1311,-53.5966,-4.1500,-0.0481,5.0000
2425.20,0.9999999999999999,0.3704,0.3425,0.1306,-53.6467,-4.1500,-0.0501,5.0000
2425.60,0.9999999999999999,0.3702,0.3427,0.1300,-53.6990,-4.1500,-0.0523,5.0000
2426.00,0.9999999999999999,0.3701,0.3429,0.1293,-53.7535,-4.1500,-0.0545,5.0000
2426.40,0.9999999999999999,0.3700,0.3431,0.1287,-53.8104,-4.1500,-0.0569,5.0000
2426.80,0.9999999999999999,0.3698,0.3432,0.1280,-53.8697,-4.1500,-0.0593,5.0000
2427.20,0.9999999999999999,0.3697,0.3434,0.1273,-53.9315,-4.1500,-0.0618,5.0000
2427.60,0.9999999999999999,0.3695,0.3437,0.1266,-53.9959,-4.1500,-0.0644,5.0000
2428.00,0.9999999999999999,0.3694,0.3439,0.1258,-54.0630,-4.1500,-0.0671,5.0000
2428.40,0.9999999999999999,0.3692,0.3441,0.1250,-54.1327,-4.1500,-0.0698,5.0000
2428.80,0.9999999999999999,0.3690,0.3443,0.1242,-54.2053,-4.1500,-0.0726,5.0000
2429.20,0.9999999999999999,0.3689,0.3446,0.1233,-54.2807,-4.1500,-0.0754,5.0000
2429.60,0.9999999999999999,0.3687,0.3448,0.1224,-54.3590,-4.1500,-0.0783,5.0000
2430.00,0.9999999999999999,0.3685,0.3451,0.1215,-54.4402,-4.1500,-0.0812,5.0000
2430.40,0.9999999999999999,0.3683,0.3454,0.1205,-54.5244,-4.1500,-0.0842,5.0000
2430.80,0.9999999999999999,0.3681,0.3457,0.1195,-54.6116,-4.1500,-0.0872,5.0000
2431.20,0.9999999999999999,0.3679,0.3460,0.1185,-54.7017,-4.1500,-0.0901,5.0000
2431.60,0.9999999999999999,0.3676,0.3463,0.1174,-54.7948,-4.1500,-0.0931,5.0000
2432.00,0.9999999999999999,0.3674,0.3467,0.1163,-54.8909,-4.1500,-0.0961,5.0000
2432.40,0.9999999999999999,0.3672,0.3470,0.1151,-54.9900,-4.1500,-0.0991,5.0000
2432.80,0.9999999999999999,0.3669,0.3474,0.1139,-55.0920,-4.1500,-0.1020,5.0000
2433.20,0.9999999999999999,0.3667,0.3478,0.1127,-55.1969,-4.1500,-0.1049,0.0000
2433.60,0.9999999999999999,0.3664,0.3482,0.1115,-51.3046,-4.1500,3.8923,5.0000
2434.00,0.9999999999999999,0.3666,0.3479,0.1168,-51.5762,-4.1500,-0.2715,5.0000
2434.40,0.9999999999999999,0.3667,0.3477,0.1211,-51.8011,-4.1500,-0.2249,5.0000
2434.80,0.9999999999999999,0.3668,0.3475,0.1247,-51.9849,-4.1500,-0.1838,5.0000
2435.20,0.9999999999999999,0.3669,0.3473,0.1276,-52.1331,-4.1500,-0.1482,5.0000
2435.60,0.9999999999999999,0.3670,0.3471,0.1300,-52.2511,-4.1500,-0.1180,5.0000
2436.00,0.9999999999999999,0.3670,0.3470,0.1319,-52.3438,-4.1500,-0.0926,5.0000
2436.40,0.9999999999999999,0.3671,0.3469,0.1334,-52.4153,-4.1500,-0.0715,5.0000
2436.80,0.9999999999999999,0.3671,0.3469,0.1347,-52.4694,-4.1500,-0.0541,5.0000
2437.20,0.9999999999999999,0.3672,0.3468,0.1358,-52.5090,-4.1500,-0.0397,5.0000
2437.60,0.9999999999999999,0.3672,0.3467,0.1367,-52.5369,-4.1500,-0.0278,5.0000
2438.00,0.9999999999999999,0.3672,0.3467,0.1374,-52.5550,-4.1500,-0.0181,5.0000
